TradeDate,ATM_IV_5_40D,ATM_IV_10_40D,ATM_IV_30_40D
19861003,        ,        ,        
19861006,        ,        ,        
19861007,        ,        ,        
19861008,        ,        ,        
19861009,        ,        ,        
19861010,        ,        ,        
19861013,        ,0.074526,0.15184 
19861014,        ,0.078355,0.15273 
19861015,        ,0.080157,0.15608 
19861016,        ,0.073855,0.15452 
19861017,        ,0.07074 ,0.14459 
19861020,        ,0.077949,0.15496 
19861021,        ,0.074676,0.15212 
19861022,        ,0.071566,0.14231 
19861023,        ,0.066842,0.13763 
19861024,        ,0.067224,0.13366 
19861027,        ,0.063553,0.13948 
19861028,        ,0.070356,0.13822 
19861029,        ,0.066635,0.13608 
19861030,        ,0.070435,0.13555 
19861031,        ,0.067391,0.12606 
19861103,        ,0.072108,0.13424 
19861104,        ,0.06855 ,0.13319 
19861105,        ,0.066168,0.12514 
19861106,        ,0.063596,0.12965 
19861107,        ,0.058053,0.11787 
19861110,        ,0.059734,0.11199 
19861111,        ,0.047555,0.10383 
19861112,        ,0.041726,0.10686 
19861113,        ,0.049117,0.10468 
19861114,        ,        ,        
19861117,        ,        ,        
19861118,        ,        ,        
19861119,        ,        ,        
19861120,        ,        ,        
19861121,        ,        ,        
19861124,        ,        ,        
19861125,        ,        ,        
19861126,        ,        ,        
19861128,        ,        ,        
19861201,        ,        ,        
19861202,        ,        ,        
19861203,        ,        ,        
19861204,        ,        ,        
19861205,        ,        ,        
19861208,        ,        ,        
19861209,        ,        ,        
19861210,        ,        ,        
19861211,        ,        ,        
19861212,        ,        ,        
19861215,        ,        ,        
19861216,        ,        ,        
19861217,        ,        ,        
19861218,        ,        ,        
19861219,        ,        ,        
19861222,        ,        ,        
19861223,        ,        ,        
19861224,        ,        ,        
19861226,        ,        ,        
19861229,        ,        ,        
19861230,        ,        ,        
19861231,        ,        ,        
19870102,        ,        ,        
19870105,        ,        ,        
19870106,        ,        ,        
19870107,        ,        ,        
19870108,        ,        ,        
19870109,        ,        ,        
19870112,        ,0.055196,0.10708 
19870113,        ,0.049725,0.10546 
19870114,        ,0.053439,0.1064  
19870115,        ,0.051095,0.10427 
19870116,        ,0.051232,0.10544 
19870119,        ,0.052415,0.1079  
19870120,        ,0.053135,0.10877 
19870121,        ,0.052721,0.10922 
19870122,        ,0.052594,0.11126 
19870123,        ,0.053557,0.10977 
19870126,        ,0.057448,0.12208 
19870127,        ,0.055536,0.11715 
19870128,        ,0.054044,0.11299 
19870129,        ,0.054447,0.10871 
19870130,        ,0.05153 ,0.10713 
19870202,        ,0.052531,0.10952 
19870203,        ,0.05238 ,0.10771 
19870204,        ,0.050331,0.10535 
19870205,        ,0.050615,0.10283 
19870206,        ,0.049497,0.1004  
19870209,        ,0.051095,0.10292 
19870210,        ,0.058135,0.11196 
19870211,        ,0.0621  ,0.11878 
19870212,        ,0.058654,0.10471 
19870213,        ,0.057198,0.10148 
19870217,        ,        ,        
19870218,        ,        ,        
19870219,        ,        ,        
19870220,        ,        ,        
19870223,        ,        ,        
19870224,        ,        ,        
19870225,        ,        ,        
19870226,        ,        ,        
19870227,        ,        ,        
19870302,        ,        ,        
19870303,        ,        ,        
19870304,        ,        ,        
19870305,        ,        ,        
19870306,        ,        ,        
19870309,        ,        ,        
19870310,        ,        ,        
19870311,        ,        ,        
19870312,        ,        ,        
19870313,        ,        ,        
19870316,        ,        ,        
19870317,        ,        ,        
19870318,        ,        ,        
19870319,        ,        ,        
19870320,        ,        ,        
19870323,        ,        ,        
19870324,        ,        ,        
19870325,        ,        ,        
19870326,        ,        ,        
19870327,        ,        ,        
19870330,        ,        ,        
19870331,        ,        ,        
19870401,        ,        ,        
19870402,        ,        ,        
19870403,        ,        ,        
19870406,        ,        ,        
19870407,        ,        ,        
19870408,        ,        ,        
19870409,        ,        ,        
19870410,        ,        ,        
19870413,        ,0.090612,0.14637 
19870414,        ,0.10428 ,0.16117 
19870415,        ,0.098928,0.15169 
19870416,        ,0.090378,0.13416 
19870420,        ,0.10811 ,0.15332 
19870421,        ,0.11206 ,0.15547 
19870422,        ,0.11061 ,0.15627 
19870423,        ,0.12446 ,0.17386 
19870424,        ,0.13124 ,0.18374 
19870427,        ,0.12955 ,0.16987 
19870428,        ,0.11018 ,0.15168 
19870429,        ,0.10321 ,0.15476 
19870430,        ,0.10617 ,0.15031 
19870501,        ,0.10907 ,0.15651 
19870504,        ,0.11678 ,0.16118 
19870505,        ,0.11645 ,0.15645 
19870506,        ,0.11815 ,0.16362 
19870507,        ,0.10863 ,0.15264 
19870508,        ,0.09046 ,0.12672 
19870511,        ,0.090938,0.13618 
19870512,        ,0.086071,0.133   
19870513,        ,0.086686,0.13817 
19870514,        ,0.079122,0.10909 
19870515,        ,        ,        
19870518,        ,        ,        
19870519,        ,        ,        
19870520,        ,        ,        
19870521,        ,        ,        
19870522,        ,        ,        
19870526,        ,        ,        
19870527,        ,        ,        
19870528,        ,        ,        
19870529,        ,        ,        
19870601,        ,        ,        
19870602,        ,        ,        
19870603,        ,        ,        
19870604,        ,        ,        
19870605,        ,        ,        
19870608,        ,        ,        
19870609,        ,        ,        
19870610,        ,        ,        
19870611,        ,        ,        
19870612,        ,        ,        
19870615,        ,        ,        
19870616,        ,        ,        
19870617,        ,        ,        
19870618,        ,        ,        
19870619,        ,        ,        
19870622,        ,        ,        
19870623,        ,        ,        
19870624,        ,        ,        
19870625,        ,        ,        
19870626,        ,        ,        
19870629,        ,        ,        
19870630,        ,        ,        
19870701,        ,        ,        
19870702,        ,        ,        
19870706,        ,        ,        
19870707,        ,        ,        
19870708,        ,        ,        
19870709,        ,        ,        
19870710,        ,        ,        
19870713,        ,0.064589,0.11819 
19870714,        ,0.06657 ,0.11047 
19870715,        ,0.067398,0.11863 
19870716,        ,0.061443,0.1062  
19870717,        ,0.058565,0.10157 
19870720,        ,0.063703,0.1051  
19870721,        ,0.066684,0.11825 
19870722,        ,0.069871,0.1248  
19870723,        ,0.076008,0.1272  
